s0,s1,s2a,s2b
0.65072,0.32565,0.00770,0.01593
0.19107,0.73574,0.03719,0.03599
0.55712,0.41477,0.00782,0.02029
0.95850,0.02724,0.01292,0.00133
0.77677,0.15334,0.06239,0.00750
0.20027,0.69729,0.06833,0.03411
0.00568,0.93893,0.00945,0.04594
0.30084,0.65779,0.00920,0.03218
0.97490,0.01479,0.00959,0.00072
0.82569,0.11622,0.05241,0.00569
0.95854,0.02721,0.01292,0.00133
0.94408,0.03932,0.01467,0.00192
0.23626,0.69434,0.03543,0.03397
0.96799,0.01990,0.01114,0.00097
0.18889,0.77048,0.00294,0.03769
0.53187,0.33589,0.11581,0.01643
0.82049,0.11795,0.05580,0.00577
0.18453,0.73711,0.04229,0.03606
0.64934,0.30337,0.03245,0.01484
0.90989,0.06690,0.01993,0.00327
0.54864,0.39372,0.03837,0.01926
0.95851,0.02724,0.01292,0.00133
0.85547,0.12680,0.01153,0.00620
0.97513,0.01456,0.00959,0.00071
0.75835,0.17349,0.05967,0.00849
0.82902,0.11307,0.05238,0.00553
0.88090,0.06996,0.04572,0.00342
0.94693,0.03655,0.01474,0.00179
0.95855,0.02721,0.01292,0.00133
0.57964,0.27908,0.12763,0.01365
0.87268,0.11013,0.01180,0.00539
0.23947,0.69019,0.03657,0.03377
0.60675,0.25422,0.12659,0.01244
0.04453,0.89602,0.01562,0.04384
0.14674,0.77696,0.03829,0.03801
0.48227,0.34068,0.16038,0.01667
0.42661,0.45605,0.09503,0.02231
0.97512,0.01457,0.00959,0.00071
0.18683,0.76315,0.01268,0.03734
0.16594,0.76451,0.03215,0.03740
0.82269,0.11635,0.05526,0.00569
0.96726,0.02051,0.01123,0.00100
0.26830,0.58685,0.11614,0.02871
0.00179,0.91516,0.03828,0.04477
0.95862,0.02715,0.01291,0.00133
0.82879,0.15255,0.01120,0.00746
0.28676,0.63935,0.04262,0.03128
0.45023,0.42447,0.10453,0.02077
0.95780,0.02778,0.01306,0.00136
0.85101,0.13110,0.01147,0.00641
0.85705,0.12527,0.01155,0.00613
0.51378,0.44590,0.01851,0.02181
0.58564,0.38736,0.00806,0.01895
0.95862,0.02715,0.01291,0.00133
0.95418,0.03138,0.01291,0.00154
0.53836,0.40464,0.03721,0.01980
0.40547,0.39210,0.18325,0.01918
0.85706,0.12526,0.01156,0.00613
0.95850,0.02724,0.01292,0.00133
0.22567,0.73086,0.00772,0.03576
0.95853,0.02722,0.01292,0.00133
0.53595,0.40704,0.03710,0.01991
0.95853,0.02722,0.01292,0.00133
0.95855,0.02721,0.01292,0.00133
0.95853,0.02722,0.01292,0.00133
0.55797,0.38760,0.03546,0.01896
0.95851,0.02723,0.01292,0.00133
0.82053,0.11792,0.05579,0.00577
0.84359,0.11405,0.03678,0.00558
0.94358,0.04061,0.01382,0.00199
0.95852,0.02723,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.82212,0.11679,0.05537,0.00571
0.85703,0.12529,0.01155,0.00613
0.65768,0.29367,0.03429,0.01437
0.45917,0.49457,0.02206,0.02420
0.29292,0.36750,0.32160,0.01798
0.95854,0.02721,0.01292,0.00133
0.95730,0.02803,0.01330,0.00137
0.57348,0.38350,0.02426,0.01876
0.49999,0.33001,0.15386,0.01615
0.13357,0.64947,0.18518,0.03177
0.55569,0.38664,0.03875,0.01892
0.97512,0.01457,0.00959,0.00071
0.55177,0.39055,0.03858,0.01911
0.89010,0.09501,0.01024,0.00465
0.95854,0.02721,0.01292,0.00133
0.97482,0.01486,0.00960,0.00073
0.94981,0.03441,0.01410,0.00168
0.96775,0.02012,0.01114,0.00098
0.83103,0.11870,0.04447,0.00581
0.91258,0.05508,0.02965,0.00269
0.91302,0.07433,0.00902,0.00364
0.87122,0.09673,0.02732,0.00473
0.91644,0.07092,0.00917,0.00347
0.95688,0.02849,0.01324,0.00139
0.81881,0.11897,0.05640,0.00582
0.95853,0.02722,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.96796,0.01992,0.01114,0.00097
0.17333,0.72633,0.06480,0.03553
0.82042,0.11802,0.05579,0.00577
0.75554,0.16378,0.07267,0.00801
0.97482,0.01486,0.00960,0.00073
0.95780,0.02778,0.01306,0.00136
0.85659,0.09002,0.04898,0.00440
0.87248,0.07563,0.04819,0.00370
0.86423,0.08158,0.05020,0.00399
0.86186,0.12062,0.01162,0.00590
0.85718,0.12515,0.01155,0.00612
0.95850,0.02724,0.01292,0.00133
0.80764,0.15284,0.03205,0.00748
0.84893,0.13311,0.01145,0.00651
0.95854,0.02721,0.01292,0.00133
0.95724,0.02830,0.01308,0.00138
0.10546,0.84026,0.01317,0.04111
0.84186,0.09928,0.05400,0.00486
0.95854,0.02721,0.01292,0.00133
0.78745,0.16367,0.04087,0.00801
0.01251,0.85629,0.08931,0.04189
0.20157,0.70193,0.06215,0.03434
0.53322,0.40884,0.03794,0.02000
0.55462,0.41745,0.00750,0.02042
0.86701,0.07887,0.05026,0.00386
0.61562,0.33226,0.03586,0.01626
0.85841,0.12395,0.01158,0.00606
0.55061,0.39352,0.03661,0.01925
0.82156,0.11724,0.05547,0.00574
0.46680,0.35026,0.16581,0.01714
0.56470,0.37869,0.03809,0.01853
0.00355,0.94767,0.00241,0.04636
0.46079,0.41361,0.10536,0.02024
0.28592,0.60821,0.07611,0.02976
0.85730,0.12489,0.01170,0.00611
0.00932,0.91323,0.03277,0.04468
0.96763,0.02019,0.01119,0.00099
0.23094,0.68731,0.04813,0.03363
0.84903,0.10972,0.03588,0.00537
0.96779,0.02008,0.01114,0.00098
0.95851,0.02724,0.01292,0.00133
0.01135,0.93901,0.00369,0.04594
0.85725,0.12508,0.01156,0.00612
0.33716,0.60359,0.02971,0.02953
0.88427,0.06787,0.04454,0.00332
0.74121,0.18486,0.06488,0.00904
0.95724,0.02830,0.01308,0.00138
0.82835,0.11359,0.05250,0.00556
0.95771,0.02785,0.01308,0.00136
0.03533,0.85669,0.06607,0.04191
0.18457,0.76558,0.01240,0.03745
0.57221,0.32271,0.08929,0.01579
0.49521,0.33506,0.15333,0.01639
0.56244,0.30365,0.11906,0.01486
0.56372,0.40868,0.00761,0.01999
0.47402,0.49420,0.00760,0.02418
0.97476,0.01479,0.00973,0.00072
0.97514,0.01456,0.00959,0.00071
0.82194,0.11700,0.05534,0.00572
0.74525,0.20836,0.03620,0.01019
0.04613,0.90616,0.00338,0.04433
0.15731,0.79707,0.00662,0.03900
0.93503,0.04520,0.01756,0.00221
0.21304,0.74418,0.00637,0.03641
0.51557,0.37422,0.09190,0.01831
0.85724,0.12509,0.01155,0.00612
0.83819,0.12137,0.03450,0.00594
0.95854,0.02721,0.01292,0.00133
0.86167,0.12079,0.01163,0.00591
0.95854,0.02721,0.01292,0.00133
0.91502,0.07231,0.00914,0.00354
0.01476,0.93577,0.00369,0.04578
0.86320,0.11900,0.01198,0.00582
0.01254,0.92308,0.01922,0.04516
0.00940,0.88662,0.06060,0.04338
0.94432,0.03667,0.01722,0.00179
0.89038,0.09473,0.01026,0.00463
0.96773,0.02006,0.01122,0.00098
0.95851,0.02724,0.01292,0.00133
0.04297,0.91138,0.00107,0.04459
0.88160,0.06952,0.04548,0.00340
0.82057,0.11789,0.05578,0.00577
0.88345,0.06835,0.04486,0.00334
0.78579,0.15022,0.05664,0.00735
0.97275,0.01592,0.01056,0.00078
0.85906,0.12330,0.01161,0.00603
0.30742,0.64612,0.01485,0.03161
0.81484,0.12158,0.05763,0.00595
0.23387,0.66451,0.06911,0.03251
0.95855,0.02721,0.01292,0.00133
0.24974,0.67338,0.04393,0.03294
0.97468,0.01484,0.00975,0.00073
0.88238,0.06892,0.04533,0.00337
0.55923,0.38722,0.03460,0.01894
0.27561,0.66978,0.02185,0.03277
0.52672,0.41353,0.03952,0.02023
0.00967,0.94347,0.00070,0.04616
0.82339,0.11602,0.05491,0.00568
0.95853,0.02722,0.01292,0.00133
0.95712,0.02840,0.01309,0.00139
0.79102,0.18650,0.01335,0.00912
0.95771,0.02801,0.01291,0.00137
0.85238,0.09211,0.05100,0.00451
0.80643,0.12853,0.05875,0.00629
0.92857,0.05151,0.01740,0.00252
0.06368,0.89073,0.00202,0.04358
0.85718,0.12514,0.01155,0.00612
0.85718,0.12514,0.01155,0.00612
0.97512,0.01457,0.00959,0.00071
0.61611,0.33201,0.03563,0.01624
0.06469,0.87389,0.01866,0.04275
0.62210,0.34181,0.01937,0.01672
0.95854,0.02721,0.01292,0.00133
0.80991,0.12659,0.05731,0.00619
0.95862,0.02715,0.01291,0.00133
0.97482,0.01485,0.00960,0.00073
0.77588,0.20035,0.01397,0.00980
0.86115,0.12131,0.01160,0.00593
0.90626,0.08045,0.00935,0.00394
0.87475,0.07381,0.04783,0.00361
0.95854,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.94624,0.03702,0.01493,0.00181
0.54520,0.39820,0.03712,0.01948
0.82340,0.11602,0.05491,0.00568
0.97490,0.01479,0.00959,0.00072
0.97444,0.01508,0.00974,0.00074
0.93696,0.04556,0.01524,0.00223
0.95862,0.02715,0.01291,0.00133
0.04571,0.89285,0.01776,0.04368
0.96779,0.02008,0.01114,0.00098
0.95771,0.02785,0.01308,0.00136
0.06142,0.80953,0.08944,0.03960
0.88449,0.06824,0.04394,0.00334
0.95614,0.02879,0.01366,0.00141
0.97513,0.01456,0.00959,0.00071
0.95854,0.02721,0.01292,0.00133
0.17961,0.72067,0.06446,0.03526
0.53598,0.42497,0.01827,0.02079
0.97467,0.01486,0.00975,0.00073
0.95336,0.03064,0.01450,0.00150
0.21960,0.73141,0.01321,0.03578
0.85552,0.12674,0.01154,0.00620
0.95854,0.02721,0.01292,0.00133
0.85001,0.13178,0.01177,0.00645
0.92857,0.05151,0.01740,0.00252
0.26025,0.66412,0.04315,0.03249
0.52053,0.42092,0.03796,0.02059
0.95337,0.03062,0.01451,0.00150
0.95862,0.02714,0.01291,0.00133
0.85834,0.12401,0.01158,0.00607
0.28402,0.57360,0.11432,0.02806
0.94672,0.03656,0.01493,0.00179
0.97463,0.01496,0.00968,0.00073
0.00009,0.95142,0.00195,0.04655
0.06260,0.89008,0.00377,0.04355
0.07796,0.82822,0.05330,0.04052
0.55447,0.27825,0.15367,0.01361
0.07302,0.86900,0.01546,0.04251
0.87100,0.11338,0.01007,0.00555
0.24696,0.67174,0.04843,0.03286
0.95854,0.02721,0.01292,0.00133
0.94998,0.03426,0.01408,0.00168
0.98514,0.00752,0.00697,0.00037
0.97514,0.01456,0.00959,0.00071
0.87047,0.11198,0.01207,0.00548
0.88781,0.09712,0.01032,0.00475
0.05055,0.88111,0.02523,0.04311
0.87134,0.07638,0.04854,0.00374
0.85413,0.12809,0.01151,0.00627
0.95854,0.02721,0.01292,0.00133
0.15047,0.80374,0.00647,0.03932
0.45127,0.50144,0.02276,0.02453
0.95779,0.02794,0.01291,0.00137
0.12478,0.82384,0.01108,0.04031
0.52953,0.42844,0.02108,0.02096
0.25150,0.70081,0.01341,0.03429
0.23885,0.72103,0.00484,0.03528
0.95853,0.02722,0.01292,0.00133
0.06534,0.87341,0.01852,0.04273
0.05025,0.89589,0.01002,0.04383
0.90800,0.06886,0.01977,0.00337
0.75951,0.17662,0.05523,0.00864
0.21596,0.73349,0.01466,0.03588
0.09932,0.68546,0.18168,0.03354
0.85834,0.10621,0.03025,0.00520
0.47574,0.49348,0.00665,0.02414
0.43266,0.52075,0.02112,0.02548
0.57570,0.29710,0.11266,0.01454
0.82095,0.11763,0.05566,0.00576
0.74483,0.20411,0.04108,0.00999
0.83532,0.14596,0.01159,0.00714
0.95780,0.02778,0.01306,0.00136
0.76860,0.19232,0.02967,0.00941
0.91632,0.07119,0.00901,0.00348
0.69315,0.28584,0.00702,0.01398
0.03995,0.90032,0.01568,0.04405
0.17085,0.77877,0.01229,0.03810
0.90678,0.04826,0.04260,0.00236
0.95854,0.02721,0.01292,0.00133
0.95245,0.03891,0.00674,0.00190
0.92706,0.05282,0.01754,0.00258
0.95767,0.02804,0.01292,0.00137
0.40797,0.52972,0.03639,0.02592
0.86182,0.12065,0.01163,0.00590
0.84909,0.09531,0.05093,0.00466
0.86372,0.08752,0.04448,0.00428
0.52861,0.41353,0.03762,0.02023
0.96719,0.02051,0.01129,0.00100
0.95854,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.97477,0.01478,0.00973,0.00072
0.66987,0.28132,0.03505,0.01376
0.92865,0.05145,0.01739,0.00252
0.14297,0.58338,0.24511,0.02854
0.82102,0.11758,0.05564,0.00575
0.95714,0.02838,0.01308,0.00139
0.48937,0.45570,0.03264,0.02229
0.86247,0.08558,0.04776,0.00419
0.30800,0.64526,0.01516,0.03157
0.96352,0.02402,0.01128,0.00118
0.14046,0.69037,0.13540,0.03378
0.96796,0.01992,0.01114,0.00097
0.48707,0.33967,0.15664,0.01662
0.95155,0.03281,0.01403,0.00161
0.51826,0.42136,0.03976,0.02061
0.96780,0.02008,0.01114,0.00098
0.88211,0.06907,0.04544,0.00338
0.37352,0.58050,0.01759,0.02840
0.88838,0.09657,0.01033,0.00472
0.05715,0.75957,0.14612,0.03716
0.02913,0.87318,0.05497,0.04272
0.00961,0.93399,0.01071,0.04569
0.88153,0.06943,0.04565,0.00340
0.78062,0.15112,0.06087,0.00739
0.62803,0.34759,0.00737,0.01701
0.63850,0.33068,0.01465,0.01618
0.95854,0.02721,0.01292,0.00133
0.79644,0.16260,0.03300,0.00795
0.19782,0.70483,0.06287,0.03448
0.50234,0.43726,0.03900,0.02139
0.14000,0.80862,0.01182,0.03956
0.72195,0.24959,0.01625,0.01221
0.94885,0.03402,0.01547,0.00166
0.01344,0.90338,0.03898,0.04420
0.95854,0.02721,0.01292,0.00133
0.85613,0.08955,0.04994,0.00438
0.85699,0.12532,0.01156,0.00613
0.73743,0.22164,0.03009,0.01084
0.40385,0.53362,0.03643,0.02611
0.81794,0.16225,0.01188,0.00794
0.83197,0.12691,0.03491,0.00621
0.96727,0.02058,0.01114,0.00101
0.84049,0.14001,0.01264,0.00685
0.92763,0.05242,0.01739,0.00256
0.94597,0.03599,0.01628,0.00176
0.95853,0.02722,0.01292,0.00133
0.95614,0.02879,0.01366,0.00141
0.47567,0.47971,0.02115,0.02347
0.63524,0.31480,0.03456,0.01540
0.95862,0.02714,0.01291,0.00133
0.81867,0.13563,0.03906,0.00664
0.03252,0.87218,0.05263,0.04267
0.95855,0.02721,0.01292,0.00133
0.12298,0.81026,0.02713,0.03964
0.79948,0.13532,0.05858,0.00662
0.04351,0.71828,0.20308,0.03514
0.77203,0.20375,0.01426,0.00997
0.70838,0.14799,0.13639,0.00724
0.55103,0.39470,0.03496,0.01931
0.96751,0.02020,0.01130,0.00099
0.95854,0.02721,0.01292,0.00133
0.92554,0.05405,0.01776,0.00264
0.17882,0.77073,0.01275,0.03771
0.95852,0.02723,0.01292,0.00133
0.97514,0.01456,0.00959,0.00071
0.87977,0.08182,0.03441,0.00400
0.95852,0.02723,0.01292,0.00133
0.51088,0.30879,0.16522,0.01511
0.97490,0.01479,0.00959,0.00072
0.95855,0.02721,0.01292,0.00133
0.21083,0.73883,0.01420,0.03615
0.85732,0.12501,0.01155,0.00612
0.85843,0.12393,0.01158,0.00606
0.80995,0.12656,0.05730,0.00619
0.15585,0.55978,0.25698,0.02739
0.79420,0.13641,0.06272,0.00667
0.93103,0.05083,0.01565,0.00249
0.41771,0.43961,0.12117,0.02151
0.95862,0.02714,0.01291,0.00133
0.91163,0.07525,0.00943,0.00368
0.82067,0.11784,0.05572,0.00577
0.80870,0.12756,0.05750,0.00624
0.66084,0.28995,0.03503,0.01419
0.20711,0.74276,0.01379,0.03634
0.89990,0.08678,0.00908,0.00425
0.95855,0.02721,0.01292,0.00133
0.93295,0.04808,0.01662,0.00235
0.98514,0.00752,0.00697,0.00037
0.83175,0.12710,0.03493,0.00622
0.95855,0.02721,0.01292,0.00133
0.87506,0.09391,0.02644,0.00459
0.71174,0.20894,0.06910,0.01022
0.85271,0.12942,0.01154,0.00633
0.95804,0.02754,0.01307,0.00135
0.20421,0.75602,0.00279,0.03699
0.85482,0.12678,0.01220,0.00620
0.63839,0.30945,0.03702,0.01514
0.06020,0.89244,0.00370,0.04366
0.86973,0.09831,0.02715,0.00481
0.85894,0.12344,0.01158,0.00604
0.41496,0.42012,0.14436,0.02055
0.95854,0.02721,0.01292,0.00133
0.29005,0.60339,0.07704,0.02952
0.97490,0.01478,0.00959,0.00072
0.95854,0.02722,0.01292,0.00133
0.88005,0.10446,0.01038,0.00511
0.81651,0.12062,0.05698,0.00590
0.86701,0.07887,0.05026,0.00386
0.03613,0.74597,0.18140,0.03650
0.95854,0.02721,0.01292,0.00133
0.83267,0.14853,0.01154,0.00727
0.97514,0.01456,0.00959,0.00071
0.07162,0.81643,0.07202,0.03994
0.97452,0.01502,0.00973,0.00073
0.92875,0.05158,0.01715,0.00252
0.92622,0.05337,0.01780,0.00261
0.95855,0.02721,0.01292,0.00133
0.27477,0.67707,0.01503,0.03312
0.80720,0.13160,0.05476,0.00644
0.81676,0.12078,0.05655,0.00591
0.97514,0.01456,0.00959,0.00071
0.95862,0.02714,0.01291,0.00133
0.47204,0.47132,0.03359,0.02306
0.91436,0.07303,0.00903,0.00357
0.95684,0.02857,0.01319,0.00140
0.95854,0.02721,0.01292,0.00133
0.02517,0.92128,0.00848,0.04507
0.85916,0.12322,0.01159,0.00603
0.95853,0.02722,0.01292,0.00133
0.82197,0.15853,0.01174,0.00776
0.95850,0.02725,0.01292,0.00133
0.20272,0.69409,0.06923,0.03396
0.05702,0.84705,0.05449,0.04144
0.80754,0.17118,0.01290,0.00837
0.75484,0.17205,0.06469,0.00842
0.82383,0.11576,0.05475,0.00566
0.95852,0.02723,0.01292,0.00133
0.95853,0.02722,0.01292,0.00133
0.44071,0.42640,0.11203,0.02086
0.22090,0.60918,0.14012,0.02980
0.95855,0.02721,0.01292,0.00133
0.95219,0.03276,0.01345,0.00160
0.90747,0.06926,0.01988,0.00339
0.04693,0.83173,0.08065,0.04069
0.85365,0.09170,0.05016,0.00449
0.96700,0.02053,0.01147,0.00100
0.98514,0.00752,0.00697,0.00037
0.97490,0.01479,0.00959,0.00072
0.97514,0.01456,0.00959,0.00071
0.95724,0.02830,0.01308,0.00138
0.60069,0.36020,0.02149,0.01762
0.94214,0.04089,0.01497,0.00200
0.19053,0.72795,0.04591,0.03561
0.52478,0.41678,0.03805,0.02039
0.04359,0.89750,0.01500,0.04391
0.97513,0.01456,0.00959,0.00071
0.97443,0.01508,0.00975,0.00074
0.85704,0.12528,0.01155,0.00613
0.92756,0.05249,0.01738,0.00257
0.97466,0.01486,0.00975,0.00073
0.15591,0.76885,0.03762,0.03761
0.82216,0.11676,0.05537,0.00571
0.97477,0.01478,0.00973,0.00072
0.37665,0.58874,0.00581,0.02880
0.48821,0.38693,0.10593,0.01893
0.95293,0.03262,0.01286,0.00160
0.81869,0.11904,0.05645,0.00582
0.96750,0.02028,0.01123,0.00099
0.45885,0.41566,0.10516,0.02034
0.95804,0.02754,0.01307,0.00135
0.94498,0.03803,0.01513,0.00186
0.53603,0.29061,0.15913,0.01422
0.92866,0.05144,0.01739,0.00252
0.59906,0.29143,0.09526,0.01426
0.17816,0.77678,0.00706,0.03800
0.95855,0.02721,0.01292,0.00133
0.97490,0.01479,0.00959,0.00072
0.95862,0.02715,0.01291,0.00133
0.56303,0.39948,0.01794,0.01954
0.00848,0.94515,0.00013,0.04624
0.67433,0.27754,0.03456,0.01358
0.47789,0.34461,0.16064,0.01686
0.01075,0.93411,0.00944,0.04570
0.53268,0.41003,0.03723,0.02006
0.03729,0.90614,0.01224,0.04433
0.57159,0.37294,0.03722,0.01825
0.85561,0.12665,0.01154,0.00620
0.85417,0.09070,0.05070,0.00444
0.80672,0.15134,0.03454,0.00740
0.79890,0.17855,0.01382,0.00874
0.95855,0.02721,0.01292,0.00133
0.89051,0.09453,0.01034,0.00462
0.00753,0.92744,0.01966,0.04537
0.22689,0.51699,0.23082,0.02529
0.37717,0.44797,0.15294,0.02192
0.95780,0.02778,0.01306,0.00136
0.90229,0.08434,0.00924,0.00413
0.82103,0.11758,0.05564,0.00575
0.97463,0.01496,0.00968,0.00073
0.85714,0.12519,0.01155,0.00612
0.94347,0.03907,0.01554,0.00191
0.94315,0.03916,0.01578,0.00192
0.54894,0.42294,0.00743,0.02069
0.17141,0.76976,0.02118,0.03766
0.53277,0.29178,0.16117,0.01427
0.93074,0.04941,0.01743,0.00242
0.61866,0.32951,0.03570,0.01612
0.95855,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.26311,0.68893,0.01425,0.03370
0.95852,0.02723,0.01292,0.00133
0.87618,0.07764,0.04238,0.00380
0.22711,0.70066,0.03794,0.03428
0.95854,0.02722,0.01292,0.00133
0.13687,0.78759,0.03701,0.03853
0.46255,0.35395,0.16618,0.01732
0.44870,0.40976,0.12149,0.02005
0.24816,0.65143,0.06854,0.03187
0.81864,0.11908,0.05645,0.00583
0.95849,0.02726,0.01292,0.00133
0.17611,0.72409,0.06438,0.03542
0.80716,0.12846,0.05809,0.00628
0.53902,0.40408,0.03713,0.01977
0.56158,0.38232,0.03739,0.01870
0.88193,0.08590,0.02797,0.00420
0.95862,0.02715,0.01291,0.00133
0.21883,0.68107,0.06678,0.03332
0.95855,0.02721,0.01292,0.00133
0.09104,0.85709,0.00993,0.04193
0.26945,0.68728,0.00964,0.03362
0.95862,0.02714,0.01291,0.00133
0.95853,0.02722,0.01292,0.00133
0.93971,0.04325,0.01492,0.00212
0.83964,0.10148,0.05392,0.00496
0.87629,0.09272,0.02645,0.00454
0.97514,0.01456,0.00959,0.00071
0.53807,0.40499,0.03712,0.01981
0.91495,0.07237,0.00915,0.00354
0.81895,0.11890,0.05633,0.00582
0.85898,0.12340,0.01158,0.00604
0.95862,0.02715,0.01291,0.00133
0.95249,0.03887,0.00674,0.00190
0.44625,0.47413,0.05642,0.02320
0.95854,0.02721,0.01292,0.00133
0.94103,0.04143,0.01551,0.00203
0.05623,0.88514,0.01533,0.04330
0.95780,0.02778,0.01306,0.00136
0.95853,0.02722,0.01292,0.00133
0.77048,0.16602,0.05537,0.00812
0.88865,0.09594,0.01072,0.00469
0.04633,0.89398,0.01596,0.04374
0.97481,0.01486,0.00960,0.00073
0.51879,0.42590,0.03448,0.02084
0.60817,0.33763,0.03769,0.01652
0.95767,0.02788,0.01308,0.00136
0.81708,0.12011,0.05693,0.00588
0.63135,0.34396,0.00786,0.01683
0.97476,0.01478,0.00973,0.00072
0.44300,0.49276,0.04013,0.02411
0.88233,0.10248,0.01018,0.00501
0.96799,0.01990,0.01114,0.00097
0.96775,0.02012,0.01114,0.00098
0.88101,0.10338,0.01055,0.00506
0.95854,0.02721,0.01292,0.00133
0.97479,0.01488,0.00960,0.00073
0.54571,0.42571,0.00775,0.02083
0.95855,0.02721,0.01292,0.00133
0.32656,0.63896,0.00322,0.03126
0.88192,0.06919,0.04551,0.00338
0.95862,0.02715,0.01291,0.00133
0.79012,0.14047,0.06254,0.00687
0.02626,0.87139,0.05972,0.04263
0.80991,0.12659,0.05730,0.00619
0.95854,0.02721,0.01292,0.00133
0.84147,0.09868,0.05502,0.00483
0.33850,0.48054,0.15745,0.02351
0.83522,0.12598,0.03264,0.00616
0.84208,0.10528,0.04749,0.00515
0.95854,0.02721,0.01292,0.00133
0.66640,0.29229,0.02701,0.01430
0.82204,0.11685,0.05539,0.00572
0.94518,0.03941,0.01348,0.00193
0.45110,0.47067,0.05520,0.02303
0.64465,0.30183,0.03875,0.01477
0.46387,0.35716,0.16150,0.01747
0.96797,0.01991,0.01114,0.00097
0.97514,0.01456,0.00959,0.00071
0.51963,0.43951,0.01935,0.02150
0.95853,0.02722,0.01292,0.00133
0.85371,0.08659,0.05547,0.00424
0.95506,0.03015,0.01331,0.00148
0.85798,0.12436,0.01157,0.00608
0.51101,0.45798,0.00860,0.02241
0.01946,0.89509,0.04166,0.04379
0.93244,0.04667,0.01861,0.00228
0.97478,0.01477,0.00973,0.00072
0.80265,0.13570,0.05501,0.00664
0.95854,0.02721,0.01292,0.00133
0.92583,0.05348,0.01806,0.00262
0.96797,0.01992,0.01114,0.00097
0.95812,0.02761,0.01292,0.00135
0.95262,0.03291,0.01285,0.00161
0.16508,0.73695,0.06191,0.03605
0.04865,0.90132,0.00594,0.04410
0.59926,0.34746,0.03628,0.01700
0.98514,0.00752,0.00697,0.00037
0.19852,0.70035,0.06687,0.03426
0.51475,0.42773,0.03659,0.02093
0.94453,0.03823,0.01537,0.00187
0.82201,0.12017,0.05193,0.00588
0.95850,0.02724,0.01292,0.00133
0.54409,0.34703,0.09190,0.01698
0.53123,0.41194,0.03668,0.02015
0.46961,0.49882,0.00716,0.02440
0.81135,0.12499,0.05754,0.00612
0.18970,0.77000,0.00263,0.03767
0.63892,0.32236,0.02295,0.01577
0.68683,0.27189,0.02798,0.01330
0.03102,0.90838,0.01616,0.04444
0.62961,0.31932,0.03545,0.01562
0.43052,0.50525,0.03951,0.02472
0.95851,0.02724,0.01292,0.00133
0.95855,0.02721,0.01292,0.00133
0.95849,0.02725,0.01293,0.00133
0.82603,0.11422,0.05417,0.00559
0.82053,0.11792,0.05578,0.00577
0.85418,0.12743,0.01216,0.00623
0.06490,0.88165,0.01032,0.04313
0.58964,0.28842,0.10782,0.01411
0.21566,0.74068,0.00742,0.03624
0.97463,0.01496,0.00968,0.00073
0.96687,0.02073,0.01139,0.00101
0.85090,0.13097,0.01172,0.00641
0.95855,0.02720,0.01292,0.00133
0.95582,0.02901,0.01375,0.00142
0.95853,0.02722,0.01292,0.00133
0.95846,0.02727,0.01293,0.00133
0.90097,0.06861,0.02706,0.00336
0.95855,0.02721,0.01292,0.00133
0.95850,0.02724,0.01292,0.00133
0.77362,0.20281,0.01365,0.00992
0.01068,0.93060,0.01319,0.04553
0.93385,0.04791,0.01590,0.00234
0.80359,0.13520,0.05460,0.00661
0.58191,0.36513,0.03509,0.01786
0.67554,0.27657,0.03436,0.01353
0.14709,0.80110,0.01262,0.03919
0.01306,0.93957,0.00141,0.04597
0.93748,0.04359,0.01680,0.00213
0.81378,0.16318,0.01505,0.00798
0.95853,0.02722,0.01292,0.00133
0.01105,0.93431,0.00892,0.04571
0.64934,0.30241,0.03346,0.01479
0.71574,0.22245,0.05093,0.01088
0.46143,0.35719,0.16391,0.01747
0.97514,0.01456,0.00959,0.00071
0.20705,0.74314,0.01345,0.03636
0.46107,0.35500,0.16656,0.01737
0.18393,0.71860,0.06231,0.03516
0.95563,0.02915,0.01379,0.00143
0.18569,0.77388,0.00258,0.03786
0.86937,0.09813,0.02770,0.00480
0.86301,0.11938,0.01177,0.00584
0.53263,0.41028,0.03702,0.02007
0.87602,0.10809,0.01061,0.00529
0.04802,0.89232,0.01601,0.04366
0.96799,0.01990,0.01114,0.00097
0.40259,0.53480,0.03645,0.02616
0.95698,0.02824,0.01340,0.00138
0.95854,0.02721,0.01292,0.00133
0.41976,0.52963,0.02470,0.02591
0.86399,0.08117,0.05087,0.00397
0.84434,0.09907,0.05174,0.00485
0.80232,0.13103,0.06024,0.00641
0.52596,0.41595,0.03773,0.02035
0.58679,0.36010,0.03548,0.01762
0.85916,0.12323,0.01159,0.00603
0.00291,0.93861,0.01257,0.04592
0.95801,0.02756,0.01308,0.00135
0.93529,0.04559,0.01689,0.00223
0.05692,0.89186,0.00759,0.04363
0.95855,0.02721,0.01292,0.00133
0.88197,0.06968,0.04493,0.00341
0.26283,0.63073,0.07559,0.03086
0.86818,0.09687,0.03021,0.00474
0.94498,0.03803,0.01513,0.00186
0.45845,0.48237,0.03558,0.02360
0.96797,0.01991,0.01114,0.00097
